ts_code,trade_date,fd_share,fund_type,market
159632.SZ,20241008,501772.064,ETF,SZ
159632.SZ,20241009,501772.064,ETF,SZ
159632.SZ,20241010,489772.064,ETF,SZ
159632.SZ,20241011,489972.064,ETF,SZ
159632.SZ,20241014,489972.064,ETF,SZ
159632.SZ,20241015,481972.064,ETF,SZ
159632.SZ,20241016,481972.064,ETF,SZ
159632.SZ,20241017,477272.064,ETF,SZ
159632.SZ,20241018,477272.064,ETF,SZ
159632.SZ,20241021,477572.064,ETF,SZ
159632.SZ,20241022,477872.064,ETF,SZ
159632.SZ,20241023,478172.064,ETF,SZ
159632.SZ,20241024,478472.064,ETF,SZ
159632.SZ,20241025,478472.064,ETF,SZ
159632.SZ,20241028,478472.064,ETF,SZ
159632.SZ,20241029,478472.064,ETF,SZ
159632.SZ,20241030,473472.064,ETF,SZ
159632.SZ,20241031,476272.064,ETF,SZ
159632.SZ,20241101,482272.064,ETF,SZ
159632.SZ,20241104,488272.064,ETF,SZ
159632.SZ,20241105,488472.064,ETF,SZ
159632.SZ,20241106,492172.064,ETF,SZ
159632.SZ,20241107,494672.064,ETF,SZ
159632.SZ,20241108,500672.064,ETF,SZ
159632.SZ,20241111,500672.064,ETF,SZ
159632.SZ,20241112,502472.064,ETF,SZ
159632.SZ,20241113,505472.064,ETF,SZ
159632.SZ,20241114,504572.064,ETF,SZ
159632.SZ,20241115,501472.064,ETF,SZ
159632.SZ,20241118,501472.064,ETF,SZ
159632.SZ,20241119,501472.064,ETF,SZ
159632.SZ,20241120,501472.064,ETF,SZ
159632.SZ,20241121,501672.064,ETF,SZ
159632.SZ,20241122,506672.064,ETF,SZ
159632.SZ,20241125,509572.064,ETF,SZ
159632.SZ,20241126,513072.064,ETF,SZ
159632.SZ,20241127,516672.064,ETF,SZ
159632.SZ,20241128,522672.064,ETF,SZ
159632.SZ,20241129,522672.064,ETF,SZ
159632.SZ,20241202,528672.064,ETF,SZ
159632.SZ,20241203,531672.064,ETF,SZ
159632.SZ,20241204,532272.064,ETF,SZ
159632.SZ,20241205,535072.064,ETF,SZ
159632.SZ,20241206,536772.064,ETF,SZ
159632.SZ,20241209,538872.064,ETF,SZ
